#Position (bp)	mapping quality
6038.0	59.99746541345443
18113.0	59.84644591611479
30188.0	59.93952483801296
42263.0	59.92865779927449
54338.0	60.0
66413.0	60.0
78488.0	60.0
90563.0	60.0
102638.0	59.91676927385815
114713.0	59.94629960346235
126788.0	59.96276229309799
138863.0	60.0
150938.0	60.0
163013.0	60.0
175088.0	59.93736225495882
187163.0	60.0
199238.0	60.0
211313.0	60.0
223388.0	59.96756756756757
235463.0	60.0
247538.0	59.956385628580016
259613.0	60.0
271688.0	60.0
283763.0	60.0
295838.0	60.0
307913.0	59.363444709626094
319988.0	59.89590884915927
332063.0	60.0
344138.0	60.0
356213.0	59.99527948355894
368288.0	59.9622030237581
380363.0	60.0
392438.0	60.0
404513.0	59.92679964972205
416588.0	60.0
428663.0	60.0
440738.0	60.0
452813.0	60.0
464888.0	60.0
476963.0	59.99527948355894
489038.0	60.0
501113.0	60.0
513188.0	59.94076627955205
525263.0	59.94923090217767
537338.0	60.0
549413.0	60.0
561488.0	60.0
573563.0	59.80327522344794
585638.0	59.974055400368414
597713.0	60.0
609788.0	59.981617647058826
621863.0	60.0
633938.0	59.94384473501194
646013.0	60.0
658088.0	59.281103178319455
670163.0	60.0
682238.0	60.0
694313.0	59.80696856272115
706388.0	60.0
718463.0	60.0
730538.0	60.0
742613.0	60.0
754688.0	59.82103531653648
766763.0	60.0
778838.0	60.0
790913.0	59.5021816653451
802988.0	59.02061314114013
815063.0	59.94011534705459
827138.0	58.829264394453986
839213.0	59.99055892802425
851288.0	59.96375796773016
863363.0	59.96940744575705
875438.0	60.0
887513.0	60.0
899588.0	60.0
911663.0	59.87048567870486
923738.0	60.0
935813.0	60.0
947888.0	60.0
959963.0	59.9326635804141
972038.0	59.98663032351163
984113.0	60.0
996188.0	60.0
1008263.0	60.0
1020338.0	59.99378474328503
1032413.0	60.0
1044488.0	60.0
1056563.0	60.0
1068638.0	57.58500628043809
1080713.0	55.739588235294114
1092788.0	59.99551138716356
1104863.0	59.94585253456221
1116938.0	60.0
1129013.0	58.59762675296656
1141088.0	59.9562716707771
1153163.0	59.9792077040928
1165238.0	60.0
1177313.0	59.96432586698953
1189388.0	60.0
1201463.0	60.0
1213538.0	59.97956994739261
1225613.0	59.98601946091041
1237688.0	59.96852605074569
1249763.0	59.9144827468193
1261838.0	60.0
1273913.0	59.979904065606746
1285988.0	59.99442767587648
1298063.0	60.0
1310138.0	59.96694488058838
1322213.0	59.980807615538154
1334288.0	60.0
1346363.0	60.0
1358438.0	60.0
1370513.0	60.0
1382588.0	59.950323974082075
1394663.0	60.0
1406738.0	60.0
1418813.0	59.75411106178127
1430888.0	60.0
1442963.0	60.0
1455038.0	60.0
1467113.0	59.949203187250994
1479188.0	60.0
1491263.0	60.0
1503338.0	59.957641477465266
1515413.0	60.0
1527488.0	60.0
1539563.0	59.94270048219748
1551638.0	59.998506818860534
1563713.0	60.0
1575788.0	60.0
1587863.0	59.97189189189189
1599938.0	60.0
1612013.0	60.0
1624088.0	59.82437794937795
1636163.0	60.0
1648238.0	60.0
1660313.0	56.41811944663142
1672388.0	59.361136884361215
1684463.0	60.0
1696538.0	59.936388159813355
1708613.0	59.9392326881649
1720688.0	59.96852706672262
1732763.0	59.966782502044154
1744838.0	60.0
1756913.0	60.0
1768988.0	60.0
1781063.0	59.943686613269186
1793138.0	60.0
1805213.0	59.95223510537446
1817288.0	59.85306951657439
1829363.0	59.90975466372281
1841438.0	59.88224784797791
1853513.0	60.0
1865588.0	60.0
1877663.0	60.0
1889738.0	60.0
1901813.0	58.739638682252924
1913888.0	60.0
1925963.0	59.951641762174184
1938038.0	59.99503105590062
1950113.0	60.0
1962188.0	60.0
1974263.0	59.93140625339977
1986338.0	60.0
1998413.0	60.0
2010488.0	60.0
2022563.0	60.0
2034638.0	59.97189189189189
2046713.0	59.94073275862069
2058788.0	60.0
2070863.0	60.0
2082938.0	60.0
2095013.0	60.0
2107088.0	60.0
2119163.0	59.956116521084965
2131238.0	59.97929326814011
2143313.0	0.0
2155388.0	0.0
2167463.0	0.0
2179538.0	0.0
2191613.0	0.0
2203688.0	0.0
2215763.0	0.0
2227838.0	0.0
2239913.0	59.852824337485266
2251988.0	59.95613650320203
2264063.0	59.99141630901288
2276138.0	60.0
2288213.0	59.992538404009316
2300288.0	59.90220668156929
2312363.0	60.0
2324438.0	60.0
2336513.0	59.949367088607595
2348588.0	60.0
2360663.0	59.97941489876974
2372738.0	59.94988153818115
2384813.0	59.97662054774471
2396888.0	59.98723653785371
2408963.0	59.93621867881549
2421038.0	60.0
2433113.0	60.0
2445188.0	59.7962398119906
2457263.0	59.96446971042814
2469338.0	59.94977604682699
2481413.0	60.0
2493488.0	60.0
2505563.0	60.0
2517638.0	60.0
2529713.0	60.0
2541788.0	60.0
2553863.0	59.9412747850682
2565938.0	60.0
2578013.0	60.0
2590088.0	60.0
2602163.0	59.92797582045401
2614238.0	60.0
2626313.0	60.0
2638388.0	59.946542783059634
2650463.0	59.91731252754089
2662538.0	59.9636803874092
2674613.0	60.0
2686688.0	59.97305264798317
2698763.0	59.9766069139028
2710838.0	60.0
2722913.0	60.0
2734988.0	60.0
2747063.0	59.95224381174584
2759138.0	60.0
2771213.0	60.0
2783288.0	59.568398727465535
2795363.0	59.59809119830329
2807438.0	60.0
2819513.0	60.0
2831588.0	59.98018948755157
2843663.0	60.0
2855738.0	60.0
2867813.0	60.0
2879888.0	59.99201015376293
2891963.0	59.972529838669466
2904038.0	60.0
2916113.0	60.0
2928188.0	60.0
2940263.0	60.0
2952338.0	59.9360261942713
2964413.0	59.96720305790194
2976488.0	59.94646680942184
2988563.0	59.99211356466877
3000638.0	60.0
3012713.0	60.0
3024788.0	60.0
3036863.0	60.0
3048938.0	59.94677505201529
3061013.0	59.93992235992609
3073088.0	60.0
3085163.0	60.0
3097238.0	59.91132481834647
3109313.0	60.0
3121388.0	59.95679676249157
3133463.0	59.94077448747153
3145538.0	59.934697431432305
3157613.0	59.97189189189189
3169688.0	60.0
3181763.0	60.0
3193838.0	59.94077988338192
3205913.0	59.86429808832021
3217988.0	60.0
3230063.0	60.0
3242138.0	59.93304535637149
3254213.0	59.94681862983511
3266288.0	59.95686534399205
3278363.0	59.891923507272914
3290438.0	59.93969778279904
3302513.0	60.0
3314588.0	59.99585921325052
3326663.0	60.0
3338738.0	59.96432432432432
3350813.0	59.94168466522678
3362888.0	60.0
3374963.0	60.0
3387038.0	60.0
3399113.0	60.0
3411188.0	60.0
3423263.0	59.894932656664125
3435338.0	60.0
3447413.0	59.92049811214169
3459488.0	59.99521896310214
3471563.0	59.99527948355894
3483638.0	59.94246560759512
3495713.0	60.0
3507788.0	60.0
3519863.0	60.0
3531938.0	60.0
3544013.0	59.91872245202414
3556088.0	59.93459958444386
3568163.0	60.0
3580238.0	59.92140266021765
3592313.0	60.0
3604388.0	60.0
3616463.0	60.0
3628538.0	59.97215496368039
3640613.0	59.97316559066759
3652688.0	59.884232900630074
3664763.0	59.89602153875908
3676838.0	59.82819916069563
3688913.0	60.0
3700988.0	60.0
3713063.0	59.943791826700824
3725138.0	60.0
3737213.0	60.0
3749288.0	59.99527948355894
3761363.0	60.0
3773438.0	60.0
3785513.0	60.0
3797588.0	60.0
3809663.0	60.0
3821738.0	59.936285097192226
3833813.0	59.8463803630448
