#Position (bp)	mapping quality
6038.0	36.99907025831742
18113.0	36.9914981617647
30188.0	36.99874983105825
42263.0	37.0
54338.0	37.0
66413.0	36.99581932713765
78488.0	36.998654227362834
90563.0	36.99587062788777
102638.0	37.0
114713.0	37.0
126788.0	36.99900772366445
138863.0	36.99700937601035
150938.0	37.0
163013.0	37.0
175088.0	36.998436443542936
187163.0	37.0
199238.0	36.99840365864181
211313.0	36.9980914061694
223388.0	36.99866300498663
235463.0	36.992789632661015
247538.0	37.0
259613.0	36.9987920733897
271688.0	36.99837640967133
283763.0	36.999083659418496
295838.0	37.0
307913.0	37.0
319988.0	36.99900274917794
332063.0	36.999038586462255
344138.0	37.0
356213.0	36.99814661757708
368288.0	36.997024208466264
380363.0	36.99821596470503
392438.0	36.99889723414402
404513.0	36.99838526664921
416588.0	36.99315575286718
428663.0	36.990012861021576
440738.0	37.0
452813.0	37.0
464888.0	36.998169540158806
476963.0	37.0
489038.0	36.997357205780816
501113.0	36.99889572016952
513188.0	37.0
525263.0	37.0
537338.0	37.0
549413.0	37.0
561488.0	36.99893681216057
573563.0	37.0
585638.0	36.99752929785316
597713.0	36.99938732592605
609788.0	36.997797160122644
621863.0	36.99799501463097
633938.0	36.99704834334946
646013.0	36.99300037835793
658088.0	37.0
670163.0	37.0
682238.0	36.99885622430369
694313.0	37.0
706388.0	36.999275957888145
718463.0	36.99926580017859
730538.0	36.998263603726215
742613.0	36.99917047798404
754688.0	37.0
766763.0	36.9988270724362
778838.0	36.99895305735548
790913.0	37.0
802988.0	36.998858693975755
815063.0	36.998035467771054
827138.0	37.0
839213.0	36.99231461607699
851288.0	36.999099384173505
863363.0	36.99675125120731
875438.0	36.99787001324046
887513.0	37.0
899588.0	37.0
911663.0	37.0
923738.0	36.99923134452385
935813.0	36.997654566200396
947888.0	37.0
959963.0	37.0
972038.0	36.99724900245359
984113.0	36.99911852293032
996188.0	36.99917737560585
1008263.0	36.99906430973876
1020338.0	36.9979432446705
1032413.0	37.0
1044488.0	36.9987163029525
1056563.0	37.0
1068638.0	36.99657036922601
1080713.0	37.0
1092788.0	36.993529432338846
1104863.0	37.0
1116938.0	37.0
1129013.0	36.99806603362662
1141088.0	37.0
1153163.0	36.99896694214876
1165238.0	36.9977121657134
1177313.0	36.99812539582014
1189388.0	36.99196899224806
1201463.0	37.0
1213538.0	37.0
1225613.0	37.0
1237688.0	36.99753833871129
1249763.0	37.0
1261838.0	37.0
1273913.0	36.99711410966383
1285988.0	36.99795212397952
1298063.0	36.99833092746301
1310138.0	37.0
1322213.0	36.998585680975495
1334288.0	36.99762995227877
1346363.0	36.9980445008192
1358438.0	37.0
1370513.0	36.99697399269397
1382588.0	36.9989379718132
1394663.0	36.99564441130884
1406738.0	36.99879741281243
1418813.0	36.99775376396309
1430888.0	37.0
1442963.0	37.0
1455038.0	36.99816822614981
1467113.0	37.0
1479188.0	36.998876063183474
1491263.0	36.997939292676136
1503338.0	37.0
1515413.0	37.0
1527488.0	37.0
1539563.0	36.9989611702277
1551638.0	36.99905140366619
1563713.0	36.99767390689341
1575788.0	36.998980828558835
1587863.0	36.99861048520354
1599938.0	37.0
1612013.0	36.99785581826611
1624088.0	36.998446813869535
1636163.0	37.0
1648238.0	37.0
1660313.0	36.99831019364267
1672388.0	36.99854405225672
1684463.0	36.99921977141411
1696538.0	36.99844544346876
1708613.0	36.99904876982801
1720688.0	37.0
1732763.0	36.99843094016369
1744838.0	36.99789796614021
1756913.0	36.999071448289705
1768988.0	36.999226232799366
1781063.0	37.0
1793138.0	37.0
1805213.0	36.998501902988096
1817288.0	37.0
1829363.0	36.99739399915481
1841438.0	36.99893994957598
1853513.0	36.99907063197026
1865588.0	36.998205146862645
1877663.0	37.0
1889738.0	36.998048162899266
1901813.0	36.9951479227864
1913888.0	37.0
1925963.0	36.99796294766978
1938038.0	36.998035050451406
1950113.0	36.99538959960126
1962188.0	37.0
1974263.0	37.0
1986338.0	37.0
1998413.0	37.0
2010488.0	37.0
2022563.0	37.0
2034638.0	36.99888112733981
2046713.0	37.0
2058788.0	36.99872514901974
2070863.0	36.998554969732474
2082938.0	36.997352225561755
2095013.0	36.99815548742491
2107088.0	36.995820035586185
2119163.0	37.0
2131238.0	36.99901441091074
2143313.0	36.99664023245959
2155388.0	37.0
2167463.0	36.996813275149286
2179538.0	36.99868280526878
2191613.0	36.997715837886226
2203688.0	36.99778084327956
2215763.0	37.0
2227838.0	36.99901119751998
2239913.0	37.0
2251988.0	36.98852871266664
2264063.0	37.0
2276138.0	36.99668666606967
2288213.0	36.99785014961797
2300288.0	37.0
2312363.0	37.0
2324438.0	36.99704272069696
2336513.0	36.99886548308957
2348588.0	36.99901138246139
2360663.0	36.99867800485922
2372738.0	37.0
2384813.0	36.99833370862418
2396888.0	37.0
2408963.0	36.99905099004822
2421038.0	36.999047054884485
2433113.0	36.99779058310692
2445188.0	37.0
2457263.0	36.99452597940585
2469338.0	36.996447317885035
2481413.0	36.999058140718866
2493488.0	36.997888248387646
2505563.0	36.99696073599474
2517638.0	36.99891603679615
2529713.0	37.0
2541788.0	37.0
2553863.0	37.0
2565938.0	37.0
2578013.0	36.99910237748666
2590088.0	37.0
2602163.0	37.0
2614238.0	37.0
2626313.0	36.997022931473786
2638388.0	37.0
2650463.0	36.99813206785137
2662538.0	36.99890710382514
2674613.0	36.998781692459666
2686688.0	36.99720247996371
2698763.0	36.998231019315355
2710838.0	36.997743168510084
2722913.0	36.998777708037395
2734988.0	36.99682221586029
2747063.0	37.0
2759138.0	36.99886069713019
2771213.0	37.0
2783288.0	36.998927660561094
2795363.0	36.99888810421769
2807438.0	37.0
2819513.0	37.0
