#Position (bp)	mapping quality
6038.0	59.96709017376556
18113.0	59.94237933914545
30188.0	59.997331316995066
42263.0	59.97708842060836
54338.0	59.96645532138701
66413.0	59.98583833339545
78488.0	59.99527948355894
90563.0	59.966955016584606
102638.0	59.99343817668803
114713.0	59.986086726074134
126788.0	59.99627306043854
138863.0	60.0
150938.0	59.98086901069596
163013.0	59.9905587716465
175088.0	59.98062079703183
187163.0	60.0
199238.0	59.971179169496295
211313.0	59.99527944446515
223388.0	60.0
235463.0	59.99527948355894
247538.0	59.98796751228316
259613.0	59.99503105590062
271688.0	59.99055892802425
283763.0	59.98062063653755
295838.0	59.99005149025987
307913.0	59.35083090250155
319988.0	59.9288085484861
332063.0	59.99055892802425
344138.0	59.97142750661515
356213.0	59.98136545652561
368288.0	59.984732074696765
380363.0	59.99503105590062
392438.0	59.985589942773856
404513.0	59.98770958652251
416588.0	59.975900122155736
428663.0	59.9664586551163
440738.0	59.985589942773856
452813.0	59.98086924835194
464888.0	59.99527948355894
476963.0	59.990558810741426
489038.0	59.985838216112136
501113.0	60.0
513188.0	59.98101105014242
525263.0	59.994099029022045
537338.0	59.99105575247623
549413.0	59.985838216112136
561488.0	59.985589942773856
573563.0	59.986775402248185
585638.0	59.99785387576623
597713.0	59.985341554209334
609788.0	59.999396615010205
621863.0	59.99527713678489
633938.0	59.99464622715166
646013.0	60.0
658088.0	59.340883127204094
670163.0	59.995527876238114
682238.0	59.99517846040628
694313.0	59.76448525541776
706388.0	59.99527948355894
718463.0	59.9838500623222
730538.0	59.99527944446515
742613.0	59.98086932756929
754688.0	59.99942666577481
766763.0	59.98534161490683
778838.0	59.98086932756929
790913.0	59.545485038081225
802988.0	59.05252100840336
815063.0	59.98886281751679
827138.0	59.24913482864861
839213.0	59.97142786156178
851288.0	59.99482847784865
863363.0	59.99424349995203
875438.0	59.99503105590062
887513.0	59.98037242698667
899588.0	60.0
911663.0	59.98630449669025
923738.0	59.99031051888414
935813.0	59.985589942773856
947888.0	59.98111769967205
959963.0	59.96709058223392
972038.0	59.990062111801244
984113.0	59.99031051888414
996188.0	59.99503105590062
1008263.0	59.99489880390376
1020338.0	59.99436942498988
1032413.0	59.99031051888414
1044488.0	59.981117543293
1056563.0	59.99527948355894
1068638.0	57.603551594705536
1080713.0	56.02725716730851
1092788.0	59.99096469107277
1104863.0	59.988535944590396
1116938.0	59.990310398515916
1129013.0	58.622512384141395
1141088.0	59.95894981881459
1153163.0	59.979126207179
1165238.0	60.0
1177313.0	59.98925809223718
1189388.0	60.0
1201463.0	59.99527948355894
1213538.0	59.98752355247747
1225613.0	59.944480475913586
1237688.0	59.97064505983315
1249763.0	59.99251086593112
1261838.0	59.99031051888414
1273913.0	59.982879744967235
1285988.0	59.99497129447261
1298063.0	59.99031051888414
1310138.0	60.0
1322213.0	59.99462582292087
1334288.0	59.991037270018836
1346363.0	59.97565197227306
1358438.0	59.99503105590062
1370513.0	59.99055892802425
1382588.0	59.984475236217314
1394663.0	59.98553050651543
1406738.0	59.985589823433926
1418813.0	59.73688467137543
1430888.0	60.0
1442963.0	59.98534143281283
1455038.0	59.99527950310559
1467113.0	60.0
1479188.0	59.98633500763997
1491263.0	59.99031051888414
1503338.0	59.99430099732547
1515413.0	60.0
1527488.0	59.99055892802425
1539563.0	59.99519632785952
1551638.0	59.98509316770186
1563713.0	59.97565197227306
1575788.0	60.0
1587863.0	59.994649831469694
1599938.0	59.995526023629225
1612013.0	59.99031051888414
1624088.0	59.99641983411898
1636163.0	59.98062103776827
1648238.0	59.99031043863899
1660313.0	56.61534923908802
1672388.0	59.36610536979791
1684463.0	59.9950310353252
1696538.0	59.98839803238175
1708613.0	59.96720333929636
1720688.0	59.97535308192347
1732763.0	59.9878232181049
1744838.0	59.995527876238114
1756913.0	59.99503105590062
1768988.0	59.98037258953453
1781063.0	59.99463824623619
1793138.0	59.98062079703183
1805213.0	60.0
1817288.0	59.993252396166135
1829363.0	59.99448580093741
1841438.0	59.96098075402056
1853513.0	60.0
1865588.0	59.985589942773856
1877663.0	59.9808678223275
1889738.0	60.0
1901813.0	58.98506607929515
1913888.0	59.99503105590062
1925963.0	59.9943194841693
1938038.0	59.981117543293
1950113.0	59.99105575247623
1962188.0	60.0
1974263.0	59.986011377413035
1986338.0	59.99502854444067
1998413.0	59.98576181844804
2010488.0	59.98086916913394
2022563.0	59.99527944446515
2034638.0	59.98796120833798
2046713.0	59.76927365030192
2058788.0	59.975900321743126
2070863.0	59.99055892802425
2082938.0	59.990062111801244
2095013.0	59.99031051888414
2107088.0	59.99527948355894
2119163.0	59.99460916442049
2131238.0	59.987487902298696
2143313.0	60.0
2155388.0	60.0
2167463.0	60.0
2179538.0	60.0
2191613.0	60.0
2203688.0	60.0
2215763.0	60.0
2227838.0	60.0
2239913.0	59.99397106109325
2251988.0	59.99519329197191
2264063.0	59.995032874527794
2276138.0	59.99527944446515
2288213.0	59.98985031381615
2300288.0	59.99358855388146
2312363.0	59.98506273650667
2324438.0	59.9860864956189
2336513.0	59.90315789473684
2348588.0	59.99105567840195
2360663.0	59.97126494123281
2372738.0	59.99437148217636
2384813.0	59.9894852135816
2396888.0	59.98517457565364
2408963.0	59.99436249177863
2421038.0	59.99055884983602
2433113.0	59.985589942773856
2445188.0	59.73361994478515
2457263.0	59.987574899496245
2469338.0	59.97639333205308
2481413.0	59.99055884983602
2493488.0	59.986583517602924
2505563.0	59.986086726074134
2517638.0	60.0
2529713.0	59.990062111801244
2541788.0	59.97664518907459
2553863.0	59.99006219410191
2565938.0	59.98062079703183
