#Position (bp)	Coverage	Std
6038.0	19.692836438923397	5.535498092352192
18113.0	8.777474120082816	10.363520988919966
30188.0	18.55751552795031	6.668488363942866
42263.0	16.52679089026915	8.472691487077569
54338.0	20.0	0.0
66413.0	20.0	6.2423452088140845
78488.0	19.999751552795033	6.241827783484173
90563.0	20.0	6.2423452088140845
102638.0	15.066666666666666	8.420889927054093
114713.0	20.0	6.2423651089318
126788.0	17.177639751552796	7.204812056548478
138863.0	19.999751552795033	6.239173645979016
150938.0	19.99983436853002	6.242099768812536
163013.0	19.999751552795033	6.238941355226419
175088.0	20.0	0.0
187163.0	16.379378881987577	8.29872399081789
199238.0	19.999503105590062	6.2413368531337685
211313.0	20.0	0.0
223388.0	18.650931677018633	6.805368724636517
235463.0	20.0	0.0
247538.0	16.51296066252588	8.453933138323627
259613.0	20.0	6.2423651089318
271688.0	19.99966873706004	6.2389214441880485
283763.0	19.999585921325053	6.243704904275747
295838.0	18.47792960662526	6.543031632199142
307913.0	18.775072463768115	6.495362256938508
319988.0	19.81697722567288	5.800920894979834
332063.0	19.999917184265012	6.2367839565021645
344138.0	19.999917184265012	6.242119669712724
356213.0	20.0	0.0
368288.0	18.636687370600413	6.783380006045528
380363.0	19.99983436853002	6.236531658073515
392438.0	19.999751552795033	6.241569054733783
404513.0	16.72703933747412	8.712671336733997
416588.0	19.999917184265012	6.2367839565021645
428663.0	19.999006211180124	6.239299743051609
440738.0	20.0	0.0
452813.0	19.97904761904762	6.176613878672614
464888.0	19.999089026915115	6.235230167210768
476963.0	20.0	0.0
489038.0	19.99983436853002	6.2418543191598825
501113.0	19.999917184265012	6.239711199984601
513188.0	18.567453416149068	6.64384084080981
525263.0	18.605217391304347	6.731810089474105
537338.0	19.999917184265012	6.242126303332023
549413.0	20.0	6.239691291402829
561488.0	20.0	0.0
573563.0	15.049026915113872	8.406223663054172
585638.0	18.652919254658386	6.8128243459932385
597713.0	20.0	0.0
609788.0	16.4944099378882	8.438352748104885
621863.0	20.001159420289856	0.221793928194321
633938.0	18.57399585921325	6.691560148849658
646013.0	20.0	0.0
658088.0	18.86128364389234	6.90755280213519
670163.0	19.999917184265012	6.239439110535393
682238.0	19.834865424430642	5.728234527972244
694313.0	16.38169772256729	8.222566534487797
706388.0	19.999917184265012	6.242093135165042
718463.0	19.999503105590062	6.24345951772592
730538.0	20.0	6.2423452088140845
742613.0	20.00016563146998	0.08240685814387208
754688.0	17.35511387163561	7.4379420115015416
766763.0	20.0	0.0
778838.0	20.0	6.2423452088140845
790913.0	18.574575569358178	6.693478176816571
802988.0	19.751304347826085	5.503223222667722
815063.0	17.44670807453416	7.567266327329642
827138.0	19.151138716356108	4.251659035584275
839213.0	20.0	6.242358475566278
851288.0	19.262857142857143	4.78677439511524
863363.0	17.306583850931677	7.46152033531275
875438.0	20.0	0.0
887513.0	19.99983436853002	6.241827783484173
899588.0	20.000082815734988	0.05827044820980982
911663.0	15.323726708074535	8.872326529937355
923738.0	20.0	6.2423452088140845
935813.0	19.999585921325053	6.2333571372758785
947888.0	19.99983436853002	6.239439110535393
959963.0	19.855320910973084	5.840431646885884
972038.0	20.0	0.0
984113.0	19.999751552795033	6.241575688938278
996188.0	19.99983436853002	6.244480792881887
1008263.0	18.596935817805385	6.8280629071635115
1020338.0	16.740124223602486	8.79879532503414
