#Position (bp)	mapping quality
6038.0	59.99747357783485
18113.0	59.92494481236203
30188.0	59.93434125269978
42263.0	59.958837772397096
54338.0	60.0
66413.0	60.0
78488.0	60.0
90563.0	60.0
102638.0	59.79299445836496
114713.0	59.94630160597975
126788.0	59.96744640282751
138863.0	60.0
150938.0	60.0
163013.0	60.0
175088.0	60.0
187163.0	60.0
199238.0	60.0
211313.0	60.0
223388.0	59.937365010799134
235463.0	60.0
247538.0	59.997578692493946
259613.0	60.0
271688.0	59.99503105590062
283763.0	60.0
295838.0	60.0
307913.0	59.48636061210912
319988.0	59.93536966902684
332063.0	60.0
344138.0	60.0
356213.0	60.0
368288.0	59.950323974082075
380363.0	60.0
392438.0	60.0
404513.0	59.97578692493947
416588.0	60.0
428663.0	60.0
440738.0	60.0
452813.0	59.96422300990493
464888.0	60.0
476963.0	60.0
489038.0	60.0
501113.0	60.0
513188.0	59.94168466522678
525263.0	59.94816414686825
537338.0	60.0
549413.0	60.0
561488.0	60.0
573563.0	59.91848379865498
585638.0	60.0
597713.0	60.0
609788.0	59.89242053789731
621863.0	60.0
633938.0	59.943844492440604
646013.0	60.0
658088.0	59.28789956746492
670163.0	60.0
682238.0	60.0
694313.0	59.77542877436337
706388.0	60.0
718463.0	59.99171842650104
730538.0	60.0
742613.0	59.99503105590062
754688.0	59.76421052631579
766763.0	59.99550296055097
778838.0	60.0
790913.0	59.53900893413671
802988.0	58.92243042391505
815063.0	59.93983932471956
827138.0	58.92092818210965
839213.0	59.99105575247623
851288.0	59.9503879913497
863363.0	59.929468190153756
875438.0	60.0
887513.0	60.0
899588.0	60.0
911663.0	59.912674650698605
923738.0	60.0
935813.0	60.0
947888.0	60.0
959963.0	59.94166666666667
972038.0	60.0
984113.0	60.0
996188.0	60.0
1008263.0	60.0
1020338.0	59.94185764814187
1032413.0	60.0
1044488.0	59.99552791327464
1056563.0	60.0
1068638.0	57.68774922463447
1080713.0	55.99514590747331
1092788.0	59.99661283643892
1104863.0	59.95622119815668
1116938.0	59.94432384960811
1129013.0	58.56155507559395
1141088.0	59.96359499431172
1153163.0	59.94752263086544
1165238.0	60.0
1177313.0	59.943844492440604
1189388.0	60.0
1201463.0	60.0
1213538.0	60.0
1225613.0	60.0
1237688.0	59.958837772397096
1249763.0	60.0
1261838.0	59.99552791327464
1273913.0	59.983078053686086
1285988.0	60.0
1298063.0	60.0
1310138.0	59.93470197983597
1322213.0	59.93952483801296
1334288.0	60.0
1346363.0	60.0
1358438.0	60.0
1370513.0	60.0
1382588.0	59.98486290113312
1394663.0	60.0
1406738.0	59.99503105590062
1418813.0	59.74356922969894
1430888.0	60.0
1442963.0	60.0
1455038.0	60.0
1467113.0	59.949252889766
1479188.0	60.0
1491263.0	60.0
1503338.0	59.9936373816553
1515413.0	60.0
1527488.0	60.0
1539563.0	59.97405405405405
1551638.0	59.97216688273228
1563713.0	60.0
1575788.0	60.0
1587863.0	59.93952483801296
1599938.0	60.0
1612013.0	60.0
1624088.0	59.815013404825734
1636163.0	60.0
1648238.0	60.0
1660313.0	56.641266340496514
1672388.0	59.435875072877316
1684463.0	60.0
1696538.0	59.941913439635535
1708613.0	60.0
1720688.0	59.983208093698835
1732763.0	59.92341859396539
1744838.0	60.0
1756913.0	60.0
1768988.0	60.0
1781063.0	59.9498861047836
1793138.0	60.0
1805213.0	59.956719817767656
1817288.0	59.88305489260143
1829363.0	59.90067720090293
1841438.0	59.91869918699187
1853513.0	60.0
1865588.0	59.944207825848714
1877663.0	60.0
1889738.0	60.0
1901813.0	58.70700636942675
1913888.0	60.0
1925963.0	60.0
1938038.0	60.0
1950113.0	60.0
1962188.0	60.0
1974263.0	59.8970189701897
1986338.0	60.0
1998413.0	60.0
2010488.0	60.0
2022563.0	60.0
2034638.0	59.93952483801296
2046713.0	59.81276595744681
2058788.0	60.0
2070863.0	60.0
2082938.0	60.0
2095013.0	60.0
2107088.0	60.0
2119163.0	60.0
2131238.0	59.91948316833588
2143313.0	59.97189736428696
2155388.0	60.0
2167463.0	60.0
2179538.0	60.0
2191613.0	60.0
2203688.0	60.0
2215763.0	59.99552791327464
2227838.0	60.0
2239913.0	59.921337170860724
2251988.0	59.99780480309084
2264063.0	59.95498006259915
2276138.0	60.0
2288213.0	59.9502854934959
2300288.0	59.93335657309246
2312363.0	60.0
2324438.0	59.99503138508422
2336513.0	59.89473684210526
2348588.0	59.9373840445269
2360663.0	59.88405797101449
2372738.0	60.0
2384813.0	59.971085083861865
2396888.0	59.95935060724706
2408963.0	59.94305239179955
2421038.0	60.0
2433113.0	60.0
2445188.0	59.6259538177647
2457263.0	59.99777767900795
2469338.0	59.93150997671339
2481413.0	60.0
2493488.0	60.0
2505563.0	60.0
2517638.0	60.0
2529713.0	60.0
2541788.0	60.0
2553863.0	59.9605623275701
2565938.0	60.0
2578013.0	60.0
2590088.0	59.94632740284266
2602163.0	60.0
2614238.0	60.0
2626313.0	60.0
2638388.0	59.937365010799134
2650463.0	59.94641536525346
2662538.0	59.9636803874092
2674613.0	60.0
2686688.0	59.94339867359556
2698763.0	59.97383622483043
2710838.0	60.0
2722913.0	60.0
2734988.0	60.0
2747063.0	59.94874715261959
2759138.0	60.0
2771213.0	59.975216745907105
2783288.0	59.55673382820785
2795363.0	59.61081654294804
2807438.0	60.0
2819513.0	60.0
2831588.0	59.96250060482895
2843663.0	60.0
2855738.0	60.0
2867813.0	60.0
2879888.0	59.9954314340637
2891963.0	59.961923666059405
2904038.0	60.0
2916113.0	59.96520874751491
2928188.0	60.0
2940263.0	60.0
2952338.0	59.93520518358531
2964413.0	59.87543520785404
2976488.0	59.95289079229122
2988563.0	59.98421247304844
3000638.0	60.0
3012713.0	60.0
3024788.0	60.0
3036863.0	60.0
3048938.0	59.88647342995169
3061013.0	59.863274776267815
3073088.0	60.0
3085163.0	60.0
3097238.0	59.911538793475444
3109313.0	60.0
3121388.0	59.95216400911162
3133463.0	59.93166287015946
3145538.0	59.983050847457626
3157613.0	59.94600431965443
3169688.0	60.0
3181763.0	60.0
3193838.0	59.95444191343964
3205913.0	59.87286590131476
3217988.0	60.0
3230063.0	59.99552791327464
3242138.0	59.93304535637149
3254213.0	59.944016192239786
3266288.0	60.0
3278363.0	59.910941475826974
3290438.0	59.9498861047836
3302513.0	60.0
3314588.0	59.99585921325052
3326663.0	60.0
3338738.0	59.92872570194385
3350813.0	59.93952483801296
3362888.0	60.0
3374963.0	60.0
3387038.0	60.0
3399113.0	60.0
3411188.0	60.0
3423263.0	59.89164785553047
3435338.0	60.0
3447413.0	59.92515592515593
3459488.0	60.0
3471563.0	59.99552791327464
3483638.0	59.953616283686294
3495713.0	60.0
3507788.0	60.0
3519863.0	60.0
3531938.0	60.0
3544013.0	59.94117647058823
3556088.0	59.97837370242215
3568163.0	60.0
3580238.0	59.99273607748184
3592313.0	60.0
3604388.0	60.0
3616463.0	60.0
3628538.0	59.8768115942029
3640613.0	60.0
3652688.0	59.96579507449073
