#Position (bp)	mapping quality
6038.0	59.99743299035232
18113.0	60.0
30188.0	59.99487628935481
42263.0	59.99455634186173
54338.0	60.0
66413.0	60.0
78488.0	60.0
90563.0	60.0
102638.0	60.0
114713.0	59.94630138348519
126788.0	60.0
138863.0	60.0
150938.0	60.0
163013.0	60.0
175088.0	59.87427502338634
187163.0	59.96708186861195
199238.0	60.0
211313.0	60.0
223388.0	60.0
235463.0	60.0
247538.0	60.0
259613.0	59.98658368426937
271688.0	60.0
283763.0	60.0
295838.0	60.0
307913.0	59.806991464467245
319988.0	59.98707999496623
332063.0	60.0
344138.0	60.0
356213.0	60.0
368288.0	60.0
380363.0	60.0
392438.0	60.0
404513.0	60.0
416588.0	60.0
428663.0	60.0
440738.0	60.0
452813.0	60.0
464888.0	59.99527948355894
476963.0	59.909906152241916
489038.0	59.99527942491801
501113.0	60.0
513188.0	60.0
525263.0	60.0
537338.0	60.0
549413.0	60.0
561488.0	60.0
573563.0	60.0
585638.0	59.9854511490898
597713.0	60.0
609788.0	60.0
621863.0	60.0
633938.0	60.0
646013.0	59.99519775558261
658088.0	60.0
670163.0	60.0
682238.0	60.0
694313.0	59.78677983933159
706388.0	60.0
718463.0	59.852276940708535
730538.0	59.99527948355894
742613.0	60.0
754688.0	59.99425562470081
766763.0	60.0
778838.0	60.0
790913.0	59.49631185807657
802988.0	0.0
815063.0	60.0
827138.0	59.6200263651386
839213.0	59.940821169498456
851288.0	59.85732292059202
863363.0	60.0
875438.0	59.99519512431562
887513.0	59.99055892802425
899588.0	59.99055892802425
911663.0	59.97118763953051
923738.0	60.0
935813.0	59.99522930711963
947888.0	60.0
959963.0	60.0
972038.0	60.0
984113.0	60.0
996188.0	59.91620982456432
1008263.0	60.0
1020338.0	60.0
1032413.0	60.0
1044488.0	60.0
1056563.0	60.0
1068638.0	57.91433105454019
1080713.0	56.04508045977011
1092788.0	59.92792940503817
1104863.0	59.982694221312066
1116938.0	59.93928994531879
1129013.0	58.789678522417944
1141088.0	60.0
1153163.0	60.0
1165238.0	60.0
1177313.0	60.0
1189388.0	60.0
1201463.0	59.94780144664562
1213538.0	60.0
1225613.0	60.0
1237688.0	59.91859705542435
1249763.0	59.994617868675995
1261838.0	60.0
1273913.0	60.0
1285988.0	59.92117025250422
1298063.0	60.0
1310138.0	60.0
1322213.0	60.0
1334288.0	60.0
1346363.0	60.0
1358438.0	60.0
1370513.0	60.0
1382588.0	60.0
1394663.0	60.0
1406738.0	59.99513379917958
1418813.0	59.707947993828554
1430888.0	59.93140868988941
1442963.0	60.0
1455038.0	59.96819401649935
1467113.0	59.99544722575858
1479188.0	60.0
1491263.0	59.99503105590062
1503338.0	60.0
1515413.0	60.0
1527488.0	60.0
1539563.0	60.0
1551638.0	60.0
1563713.0	60.0
1575788.0	60.0
1587863.0	60.0
1599938.0	60.0
1612013.0	60.0
1624088.0	60.0
1636163.0	59.99519842306105
1648238.0	60.0
1660313.0	59.50930910722297
1672388.0	59.7221133281395
1684463.0	60.0
1696538.0	60.0
1708613.0	59.94396363862773
1720688.0	60.0
1732763.0	60.0
1744838.0	60.0
1756913.0	59.99503105590062
1768988.0	59.990807339221604
1781063.0	59.9243451303103
1793138.0	59.99552791327464
1805213.0	59.89212226143704
1817288.0	59.92507765388998
1829363.0	59.9942369478876
1841438.0	60.0
1853513.0	60.0
1865588.0	60.0
1877663.0	59.9950226676013
1889738.0	60.0
1901813.0	59.562538952011124
1913888.0	60.0
1925963.0	59.99421111161891
1938038.0	59.93934472415108
1950113.0	59.93374459287796
1962188.0	60.0
1974263.0	60.0
1986338.0	59.937138557097065
1998413.0	59.99454319465637
2010488.0	59.9368876152298
2022563.0	60.0
2034638.0	60.0
2046713.0	59.82323877672715
