#Position (bp)	mapping quality
6038.0	59.997429922555
18113.0	60.0
30188.0	60.0
42263.0	59.988062639727325
54338.0	59.95974855268716
66413.0	59.95762711864407
78488.0	60.0
90563.0	59.99503105590062
102638.0	59.96626776965706
114713.0	59.87341192724307
126788.0	59.956719949218076
138863.0	60.0
150938.0	60.0
163013.0	59.994684396594636
175088.0	59.82208522151395
187163.0	59.96028034928074
199238.0	60.0
211313.0	60.0
223388.0	60.0
235463.0	60.0
247538.0	59.99423744749253
259613.0	60.0
271688.0	60.0
283763.0	59.96134165249887
295838.0	59.989495704012285
307913.0	59.825285735864256
319988.0	60.0
332063.0	60.0
344138.0	59.91629436481706
356213.0	59.99527948355894
368288.0	60.0
380363.0	59.96582119990117
392438.0	59.92422360771403
404513.0	60.0
416588.0	59.99504377994383
428663.0	59.93132918133858
440738.0	59.99491656817518
452813.0	60.0
464888.0	59.88475274609299
476963.0	59.99055892802425
489038.0	60.0
501113.0	59.99080726309033
513188.0	59.994613399169566
525263.0	59.969275273782465
537338.0	60.0
549413.0	59.926841103355606
561488.0	59.93637723000708
573563.0	60.0
585638.0	59.968620614512965
597713.0	60.0
609788.0	60.0
621863.0	60.0
633938.0	59.980461342086066
646013.0	59.99527946401212
658088.0	60.0
670163.0	60.0
682238.0	60.0
694313.0	59.99390077524357
706388.0	59.945088786141206
718463.0	59.932381070235294
730538.0	59.995527876238114
742613.0	59.99503105590062
754688.0	60.0
766763.0	59.94458801311997
778838.0	59.96373237515164
790913.0	59.90342496464664
802988.0	59.736697750959955
815063.0	58.07833537331701
827138.0	0.0
839213.0	0.0
851288.0	0.0
863363.0	59.99909323553711
875438.0	60.0
887513.0	59.95313964386129
899588.0	59.99552789475646
911663.0	60.0
923738.0	60.0
935813.0	59.979419457188186
947888.0	59.928221317604056
959963.0	59.990213290180236
972038.0	59.99527948355894
984113.0	59.99527940537071
996188.0	59.98548251534523
1008263.0	60.0
1020338.0	60.0
1032413.0	60.0
1044488.0	59.98012422360249
1056563.0	59.995024071056264
1068638.0	58.42918600701913
1080713.0	57.74813233724653
1092788.0	59.890494449374614
1104863.0	60.0
1116938.0	0.0
1129013.0	0.0
1141088.0	0.0
1153163.0	60.0
1165238.0	59.99494374920996
1177313.0	59.98912361430663
1189388.0	60.0
1201463.0	59.94775014617519
1213538.0	60.0
1225613.0	60.0
1237688.0	59.993940893415264
1249763.0	59.99488305077899
1261838.0	60.0
1273913.0	59.85897667691195
1285988.0	59.86841659610499
1298063.0	59.9952657807309
1310138.0	60.0
1322213.0	59.99811521425975
1334288.0	59.970431599261204
1346363.0	59.99542702290723
1358438.0	60.0
1370513.0	60.0
1382588.0	59.98397480175725
1394663.0	59.92105730748729
1406738.0	60.0
1418813.0	59.93543972250407
1430888.0	60.0
1442963.0	59.93979700145947
1455038.0	59.862323539681746
1467113.0	59.934458034584566
1479188.0	59.930396738590034
1491263.0	59.995274533049255
1503338.0	59.99320190346703
1515413.0	60.0
1527488.0	60.0
1539563.0	59.93578501470469
1551638.0	59.83648155722311
1563713.0	60.0
1575788.0	59.887384301072586
1587863.0	60.0
1599938.0	60.0
1612013.0	60.0
1624088.0	60.0
1636163.0	59.985613145042215
1648238.0	60.0
1660313.0	58.25770122557138
1672388.0	59.91441416495915
1684463.0	60.0
1696538.0	60.0
1708613.0	59.91350921449963
1720688.0	60.0
1732763.0	60.0
1744838.0	59.99055892802425
1756913.0	60.0
1768988.0	59.990059815496224
1781063.0	60.0
1793138.0	59.99055892802425
1805213.0	60.0
1817288.0	59.9341840652309
1829363.0	59.981907667775715
1841438.0	59.99282631308361
1853513.0	60.0
1865588.0	60.0
1877663.0	60.0
1889738.0	59.995508421709296
1901813.0	59.90031554437558
1913888.0	59.99527965947298
1925963.0	59.875789518156274
1938038.0	59.990393892537995
1950113.0	59.91481164738997
1962188.0	60.0
1974263.0	60.0
1986338.0	60.0
1998413.0	60.0
2010488.0	59.995212075649206
2022563.0	60.0
2034638.0	59.99486904820844
2046713.0	60.0
2058788.0	59.995527876238114
2070863.0	59.90480727408297
2082938.0	59.99023999599589
2095013.0	59.97177484882438
2107088.0	59.99527944446515
2119163.0	59.906308032799394
2131238.0	59.942978220163596
2143313.0	59.98919128276955
2155388.0	60.0
2167463.0	60.0
2179538.0	59.99526648839874
2191613.0	59.92719172844842
2203688.0	59.88769819854547
2215763.0	59.99527946401212
2227838.0	59.89128181313077
2239913.0	59.99869424707022
2251988.0	59.98975640000359
2264063.0	60.0
2276138.0	59.99519931274372
2288213.0	59.994882912969125
2300288.0	60.0
2312363.0	59.976377365371704
2324438.0	59.909889990696975
2336513.0	60.0
2348588.0	59.976884848017875
2360663.0	59.99425084472237
2372738.0	60.0
2384813.0	60.0
2396888.0	59.99034802155609
2408963.0	59.994870065406666
2421038.0	60.0
2433113.0	60.0
2445188.0	59.9908673660547
2457263.0	59.98905723905724
2469338.0	59.96645441838795
2481413.0	60.0
2493488.0	59.995189853121744
2505563.0	59.91090352630375
2517638.0	60.0
2529713.0	59.98583827475403
2541788.0	59.975131144355935
2553863.0	59.50370357814804
2565938.0	60.0
2578013.0	59.99492664778252
2590088.0	59.99685343565494
2602163.0	60.0
2614238.0	60.0
2626313.0	60.0
2638388.0	59.99446818514984
2650463.0	59.970824215900805
