#Position (bp)	Coverage	Std
6038.0	19.33383022774327	4.853369621960664
18113.0	8.064016563146998	9.756297536202288
30188.0	18.44935817805383	6.499791364703877
42263.0	15.817556935817805	9.270653178280744
54338.0	19.998509316770186	6.2189119164392945
66413.0	19.935403726708074	6.024621668834317
78488.0	19.999585921325053	6.243718168138838
90563.0	20.0	6.2423452088140845
102638.0	14.435942028985508	9.133652198571612
114713.0	19.90120082815735	5.8596772782622635
126788.0	17.22136645962733	7.2425531112555985
138863.0	20.001076604554864	0.21049089818667888
150938.0	19.930103519668737	6.029197420228589
163013.0	19.63047619047619	5.377077334623885
175088.0	19.7735817805383	5.44366975235188
187163.0	15.762650103519668	9.199590413062744
199238.0	20.00016563146998	0.08240685814387208
211313.0	19.99983436853002	6.244494055096921
223388.0	18.46873706004141	6.537865500314844
235463.0	20.0	0.0
247538.0	16.383354037267083	8.30152272195322
259613.0	19.904430641821946	5.952266996838792
271688.0	19.363975155279505	4.858622354137457
283763.0	19.92289855072464	5.984140530452035
295838.0	18.448530020703934	6.493372955525081
307913.0	16.448033126293996	7.970400729240598
319988.0	19.39768115942029	4.994821334705726
332063.0	19.95130434782609	6.093712606722877
344138.0	19.945672877846793	6.035471407758606
356213.0	19.999917184265012	6.242093135165042
368288.0	18.450434782608696	6.501657695928869
380363.0	19.776645962732918	5.661332283995851
392438.0	19.672132505175984	5.45427064995691
404513.0	15.265341614906832	8.578880128840265
416588.0	19.048778467908903	4.004200692823199
428663.0	19.82633540372671	5.660776380846929
440738.0	19.549565217391304	5.223184499393045
452813.0	19.358426501035197	4.812836527987897
464888.0	19.617556935817806	5.247402985786214
476963.0	19.99983436853002	6.239186919475093
489038.0	20.0	0.0
501113.0	19.999585921325053	6.238669232201679
513188.0	18.44927536231884	6.497363695349677
525263.0	18.436604554865426	6.46555453500584
537338.0	20.0	0.0
549413.0	19.968447204968943	6.10569431805999
561488.0	19.993623188405795	6.191518943869763
573563.0	14.831055900621118	9.753844068882934
585638.0	17.101863354037267	6.474642367638531
597713.0	20.0	0.0
609788.0	15.547826086956523	8.977565782025795
621863.0	19.982939958592134	6.196044955040766
633938.0	18.166459627329193	5.800863789465648
646013.0	19.99983436853002	6.241834417413675
658088.0	17.990890269151137	8.088050639492678
670163.0	19.999917184265012	6.244752662660497
682238.0	20.0	0.0
694313.0	15.479006211180124	8.896390037176978
706388.0	19.093498964803313	3.829751679888217
718463.0	18.73855072463768	6.64283732938562
730538.0	19.99966873706004	6.2413368531337685
742613.0	20.0	6.2423452088140845
754688.0	17.291097308488613	7.360433644619929
766763.0	19.99701863354037	6.204199472720756
778838.0	19.72910973084886	5.492430326391876
790913.0	16.807536231884058	8.371315511641235
802988.0	15.097308488612837	8.4449306096658
815063.0	0.8119254658385093	3.5248893203187097
827138.0	0.0	0.0
839213.0	0.0	0.0
851288.0	0.0	0.0
863363.0	16.43958592132505	8.132031596606026
875438.0	20.000082815734988	0.05827044820980982
887513.0	19.61689440993789	5.250006408356537
899588.0	19.999751552795033	6.241608859854989
911663.0	14.94567287784679	10.011053931937305
923738.0	19.99966873706004	6.243963544523754
935813.0	19.31511387163561	4.672043634045654
947888.0	19.937060041407868	6.004753120770899
959963.0	19.293498964803312	4.7081269765512035
972038.0	19.999917184265012	6.242093135165042
984113.0	19.999585921325053	6.241310315257985
996188.0	19.509565217391305	5.089851063727864
1008263.0	17.03933747412008	6.717764835809153
1020338.0	16.0935817805383	7.867431622280738
1032413.0	20.0	0.0
1044488.0	20.0	6.2343800673376135
1056563.0	19.97192546583851	6.156146249559274
1068638.0	7.315113871635611	9.501090707791457
1080713.0	5.819875776397516	8.804431408237573
1092788.0	19.784016563147	5.632653982828092
1104863.0	14.119254658385094	9.220554947527436
1116938.0	0.0	0.0
1129013.0	0.0	0.0
1141088.0	0.0	0.0
1153163.0	18.549565217391304	6.753635628526207
1165238.0	19.654658385093168	5.421428230454686
1177313.0	17.817391304347826	7.87024693065487
1189388.0	19.99966873706004	6.243963544523754
1201463.0	19.970931677018633	6.126776583518271
1213538.0	15.886542443064183	9.559251857036335
1225613.0	14.468985507246376	9.536735121108604
1237688.0	16.401573498964805	8.324938214382849
1249763.0	18.450434782608696	6.504478469918356
1261838.0	19.63958592132505	5.396548241168112
1273913.0	16.489937888198757	8.286375357365065
1285988.0	19.561076604554867	5.113429725837306
1298063.0	19.942028985507246	6.062258084648503
1310138.0	18.382525879917186	6.278683250016461
1322213.0	18.454409937888197	6.512647354905545
1334288.0	19.997846790890268	6.220077023482414
1346363.0	19.558592132505176	5.12004949510238
1358438.0	19.67097308488613	5.456866436366921
1370513.0	19.999917184265012	6.244739400994683
1382588.0	17.984099378881986	8.072420650293164
1394663.0	19.575486542443063	4.930254760991725
1406738.0	20.0	0.01820063020715107
1418813.0	17.54824016563147	7.404436026994007
1430888.0	19.923809523809524	6.009109716582093
1442963.0	19.97383022774327	6.132417340907597
1455038.0	19.92248447204969	5.9408471278323
1467113.0	19.63561076604555	5.332846768695412
1479188.0	19.989068322981367	6.169886127313577
1491263.0	19.97896480331263	6.1763591223536825
1503338.0	13.887701863354037	10.294471772185446
1515413.0	20.000910973084885	0.19326121307792274
1527488.0	19.533002070393376	5.192812360083822
1539563.0	18.41639751552795	6.380378825308992
1551638.0	19.84314699792961	5.683407253789083
1563713.0	20.000082815734988	0.05827044820980982
1575788.0	19.94360248447205	6.018040511179939
1587863.0	18.407950310559006	6.373937616994822
1599938.0	19.34857142857143	4.787552874473544
1612013.0	19.927867494824017	6.022896271986228
1624088.0	13.318426501035196	9.456120740647178
1636163.0	19.686708074534163	5.44997958094452
1648238.0	20.0	0.0
1660313.0	7.500621118012423	9.272774548434084
1672388.0	16.449772256728778	8.310640738378819
1684463.0	19.998840579710144	6.241376659735868
1696538.0	17.454906832298136	7.574846683427509
1708613.0	19.992795031055902	6.17631889671118
1720688.0	19.024844720496894	3.897421773471694
1732763.0	15.848447204968943	9.519838716729742
1744838.0	19.99983436853002	6.239186919475093
1756913.0	20.000082815734988	0.05827044820980982
1768988.0	18.995610766045548	6.949125985825389
1781063.0	17.47478260869565	7.605364784082668
1793138.0	19.99983436853002	6.239200192942925
1805213.0	16.787163561076603	8.611115162847732
1817288.0	15.85449275362319	9.258093655642396
1829363.0	16.203975155279505	7.737761993142842
1841438.0	13.853250517598344	10.184675696732766
1853513.0	19.68033126293996	5.473557743235202
1865588.0	20.0	0.0
1877663.0	20.0	0.0
1889738.0	19.91304347826087	5.971408759018914
1901813.0	16.823271221532092	8.670365511051891
1913888.0	20.000662525879918	6.244540472627725
1925963.0	15.681656314699794	8.90234574897923
1938038.0	19.65623188405797	5.422810498810017
1950113.0	19.94848861283644	6.039641303980338
1962188.0	19.744761904761905	5.571749207740282
1974263.0	13.494824016563147	9.636743863885595
1986338.0	19.77416149068323	5.540963583413286
1998413.0	16.3407867494824	8.208802022330783
2010488.0	19.71834368530021	5.608843948157463
2022563.0	19.90824016563147	5.965345054136168
2034638.0	18.40008281573499	6.367971097659059
2046713.0	18.885300207039336	7.1409819484722
2058788.0	19.99966873706004	6.2413368531337685
2070863.0	19.992132505175984	6.169067296143546
2082938.0	19.855403726708076	5.809109716090906
2095013.0	19.365134575569357	4.841034059583299
2107088.0	19.999751552795033	6.241588957326118
2119163.0	19.532753623188405	5.14753755276665
2131238.0	16.806625258799173	8.873857200502316
2143313.0	18.38865424430642	6.304627108827807
2155388.0	19.998178053830227	6.239505474909736
2167463.0	19.646128364389234	5.404024265384972
2179538.0	19.945010351966875	6.076339750368208
2191613.0	19.928115942028985	5.986935396773094
2203688.0	19.335652173913044	4.669002668806803
2215763.0	19.99983436853002	6.241847685251532
2227838.0	19.973002070393374	6.105314522973458
2239913.0	15.221697722567288	8.267529842065343
2251988.0	18.43296066252588	6.497803419261182
2264063.0	18.838260869565218	7.173346109727167
2276138.0	19.66592132505176	5.4448182291656195
2288213.0	18.449937888198757	6.602879100995279
2300288.0	14.372256728778467	9.200616596494692
2312363.0	19.982939958592134	6.178490706637686
2324438.0	19.851511387163562	5.748518577730205
2336513.0	19.048115942028986	4.225947649980143
2348588.0	19.346832298136647	4.80438033396345
2360663.0	16.42153209109731	8.351754381100777
2372738.0	17.474616977225672	7.603197540274677
2384813.0	18.861449275362318	7.181988052130997
2396888.0	19.56281573498965	5.337270803259768
2408963.0	17.43511387163561	7.546208239849456
2421038.0	19.525631469979295	5.18124504410275
2433113.0	19.459875776397517	5.046377049433755
2445188.0	14.146252587991718	8.828984827537429
2457263.0	17.709316770186334	7.815660871956026
2469338.0	15.997515527950311	9.144793402631443
2481413.0	19.99983436853002	6.244494055096921
2493488.0	19.627246376811595	5.368160099805413
2505563.0	19.185010351966874	4.132585252546548
2517638.0	19.08041407867495	3.807076335949054
2529713.0	19.99966873706004	6.236033670693978
2541788.0	19.18136645962733	4.132986026950105
2553863.0	9.77175983436853	10.379407068677308
2565938.0	14.453913043478261	9.432471117748708
2578013.0	19.588405797101448	5.020743719293391
2590088.0	18.949979296066253	7.041074405122267
2602163.0	17.766045548654244	7.75973575354234
2614238.0	19.542028985507248	5.208171633100658
2626313.0	19.615900621118012	5.348980669519995
2638388.0	17.96496894409938	7.905979601387606
2650463.0	18.393540372670806	6.315959606876343
2662538.0	14.871801242236025	9.659413284995729
2674613.0	19.36968944099379	4.868090208432125
2686688.0	17.91287784679089	8.241374184394553
2698763.0	16.526459627329192	8.428203662538397
2710838.0	19.43229813664596	4.755313036004396
2722913.0	19.999917184265012	6.242093135165042
2734988.0	20.000082815734988	6.242617171598681
2747063.0	17.459875776397517	7.561573335248945
2759138.0	20.0	6.2423651089318
2771213.0	19.255403726708074	4.413343216166777
2783288.0	17.40513457556936	7.15660953534618
2795363.0	18.258136645962733	6.008441267053157
2807438.0	19.31022774327122	4.659290236425113
2819513.0	19.944761904761904	6.037879051194467
2831588.0	15.560828157349896	8.990669191176817
2843663.0	19.367701863354036	4.84922994463045
2855738.0	19.3455900621118	4.730089577588177
2867813.0	19.99966873706004	6.236292629094114
2879888.0	18.72265010351967	6.501205494202347
2891963.0	16.928778467908902	8.702737486076023
2904038.0	19.998178053830227	6.212583236962744
2916113.0	19.99461697722567	6.207535659567595
2928188.0	19.966045548654243	6.140784473864178
2940263.0	19.81209109730849	5.796707854133221
2952338.0	18.36265010351967	6.286644952747431
2964413.0	17.203312629399587	7.332081579596281
2976488.0	17.822277432712216	7.7253046064825135
2988563.0	17.869565217391305	7.9902632258405255
3000638.0	19.61407867494824	5.342008989266853
3012713.0	19.4679917184265	5.05562434068435
3024788.0	19.946335403726707	6.075630989902682
3036863.0	19.99701863354037	6.213509625272501
3048938.0	16.403395445134574	8.326733618509913
3061013.0	18.737556935817807	6.778806334518708
3073088.0	19.95337474120083	6.0677813914554255
3085163.0	19.347163561076606	4.632248111585535
3097238.0	18.06393374741201	5.763970336258427
3109313.0	19.999751552795033	6.241575688938278
3121388.0	16.847370600414077	8.688032272149131
3133463.0	17.351635610766046	7.347860634267713
3145538.0	16.405548654244306	8.330064783425533
3157613.0	18.40695652173913	6.304791303028291
3169688.0	20.0	0.0
3181763.0	19.95296066252588	6.068654828590223
3193838.0	17.368612836438924	7.370676611139859
3205913.0	17.652173913043477	7.482180348957591
3217988.0	19.958923395445133	6.104724437309724
3230063.0	18.730600414078676	6.498109296606344
3242138.0	18.187991718426503	5.70758820755299
3254213.0	18.276356107660455	5.908235470663945
3266288.0	19.017308488612837	7.207932138573845
3278363.0	14.805962732919255	9.700491972753627
3290438.0	17.536066252587993	7.718950357203837
3302513.0	19.869316770186334	5.810841584244428
3314588.0	19.773333333333333	5.641718311582597
3326663.0	19.867412008281573	5.763381225200876
3338738.0	17.7672049689441	7.931184356715398
3350813.0	18.45879917184265	6.517439576516253
3362888.0	19.374906832298137	4.842308365909694
3374963.0	19.999585921325053	6.241058199810039
3387038.0	19.998840579710144	6.221241912325628
3399113.0	19.998674948240165	6.226511141384781
3411188.0	19.99983436853002	6.244480792881887
3423263.0	16.91511387163561	8.771448128868617
3435338.0	20.0	0.0
3447413.0	19.210683229813664	4.191621337978155
3459488.0	19.95072463768116	6.062708876681728
3471563.0	19.99983436853002	6.239200192942925
