#Position (bp)	Coverage	Std
6038.0	19.688198757763974	5.53124009397763
18113.0	9.422774327122154	10.166298401503164
30188.0	19.17184265010352	4.43872475297942
42263.0	17.142857142857142	7.150004705437942
54338.0	20.0	0.0
66413.0	20.0	0.0
78488.0	20.0	0.0
90563.0	20.0	0.0
102638.0	15.924306418219462	9.23389650800229
114713.0	19.986666666666668	6.170241815194202
126788.0	15.57391304347826	9.156264755074002
138863.0	20.0	0.0
150938.0	20.0	0.0
163013.0	20.0	0.0
175088.0	20.0	0.0
187163.0	16.382277432712215	8.300844328328717
199238.0	20.0	0.0
211313.0	20.0	0.0
223388.0	19.151138716356108	4.389664125957291
235463.0	20.0	0.0
247538.0	17.12215320910973	7.1196517466649185
259613.0	20.0	0.0
271688.0	20.0	0.0
283763.0	20.0	0.0
295838.0	18.44944099378882	6.499670321309713
307913.0	18.70592132505176	6.363743055221341
319988.0	20.21821946169772	3.818533858453708
332063.0	20.0	0.0
344138.0	20.0	0.0
356213.0	20.0	0.0
368288.0	19.19254658385093	4.483002173612326
380363.0	20.0	0.0
392438.0	20.0	0.0
404513.0	17.10144927536232	7.090920914824099
416588.0	20.0	0.0
428663.0	20.0	0.0
440738.0	20.0	0.0
452813.0	19.62128364389234	5.3551623668340165
464888.0	20.0	0.0
476963.0	20.0	0.0
489038.0	20.0	0.0
501113.0	20.0	0.0
513188.0	19.151138716356108	4.389664125957291
525263.0	19.17184265010352	4.4359252374465585
537338.0	20.0	0.0
549413.0	20.0	0.0
561488.0	20.0	0.0
573563.0	16.252587991718425	7.971844865462838
585638.0	19.151138716356108	4.389664125957291
597713.0	20.0	0.0
609788.0	16.8944099378882	8.896087492308483
621863.0	20.0	0.0
633938.0	19.17184265010352	4.437231897829305
646013.0	20.0	0.0
658088.0	18.86120082815735	6.904806739341838
670163.0	20.0	0.0
682238.0	20.0	0.0
694313.0	14.902774327122152	9.69093832991861
706388.0	19.399585921325052	4.933134683483012
718463.0	20.0	0.0
730538.0	20.0	0.0
742613.0	20.0	0.0
754688.0	19.026915113871635	5.783169698343148
766763.0	19.85855072463768	5.828174589665194
778838.0	19.444306418219462	5.019011475427826
790913.0	19.11271221532091	4.175220205943149
802988.0	19.720496894409937	5.359660691957957
815063.0	17.901780538302276	8.052020308959772
827138.0	20.705590062111803	7.459216928355484
839213.0	19.999917184265012	6.242093135165042
851288.0	19.508902691511388	5.273512860342597
863363.0	17.592546583850933	7.84109786541334
875438.0	20.0	0.0
887513.0	20.0	0.0
899588.0	20.0	0.0
911663.0	16.60455486542443	8.40451421637506
923738.0	20.0	0.0
935813.0	20.0	0.0
947888.0	20.0	6.2423452088140845
959963.0	19.875776397515526	5.891447287272999
972038.0	20.0	0.0
984113.0	20.0	0.0
996188.0	20.0	0.0
1008263.0	18.515942028985506	6.705654114361197
1020338.0	17.079089026915113	7.1563723069913925
1032413.0	20.0	0.0
1044488.0	20.0	0.0
1056563.0	20.0	0.0
1068638.0	15.177805383022774	7.8824122170975315
1080713.0	11.614906832298137	9.193493963827896
1092788.0	20.0	0.0
1104863.0	17.971014492753625	8.227032148412604
1116938.0	20.0	0.0
1129013.0	19.233954451345756	4.053544317272369
1141088.0	18.183850931677018	6.189418606905771
1153163.0	18.9175983436853	7.2790006822143525
1165238.0	20.0	0.0
1177313.0	19.17184265010352	4.438538173544575
1189388.0	20.0	0.0
1201463.0	20.0	0.0
1213538.0	16.279089026915113	8.259156409481134
1225613.0	14.818219461697723	9.949687095176687
1237688.0	17.10144927536232	7.091738406285753
1249763.0	19.17184265010352	4.438538173544575
1261838.0	20.0	0.0
1273913.0	17.16273291925466	7.199327090708283
1285988.0	19.980124223602484	6.187939916812271
1298063.0	20.0	0.0
1310138.0	19.04173913043478	3.8703416533243598
1322213.0	19.17184265010352	4.438538173544575
1334288.0	20.0	0.0
1346363.0	20.0	0.0
1358438.0	20.0	0.0
1370513.0	20.0	0.0
1382588.0	19.148654244306417	4.385983698336145
1394663.0	19.83031055900621	5.712287435281179
1406738.0	20.0	6.2423452088140845
1418813.0	19.067660455486543	4.067331853414113
1430888.0	20.0	0.0
1442963.0	20.0	0.0
1455038.0	19.993706004140787	6.209356461055807
1467113.0	20.0	0.0
1479188.0	20.0	0.0
1491263.0	20.0	0.0
1503338.0	17.10144927536232	7.091738406285753
1515413.0	20.0	0.0
1527488.0	20.0	0.0
1539563.0	19.17184265010352	4.438538173544575
1551638.0	19.901283643892338	5.9129853242786385
1563713.0	20.0	0.0
1575788.0	19.94310559006211	6.068989157972349
1587863.0	19.17184265010352	4.438538173544575
1599938.0	20.0	0.0
1612013.0	20.00281573498965	0.3431675613389162
1624088.0	15.445134575569359	8.700229644050395
1636163.0	20.0	0.0
1648238.0	20.0	0.0
1660313.0	11.862525879917184	9.62854193924378
1672388.0	17.516356107660457	7.592112066577388
1684463.0	20.0	0.0
1696538.0	18.178053830227743	6.068347775177104
1708613.0	20.0	0.0
1720688.0	19.742443064182194	5.699188130042288
1732763.0	16.199585921325053	8.16232825145326
1744838.0	20.0	0.0
1756913.0	20.0	0.0
1768988.0	20.0	0.0
1781063.0	18.178053830227743	6.068347775177104
1793138.0	20.0	0.0
1805213.0	18.178053830227743	6.068347775177104
1817288.0	17.349896480331264	7.247445469854141
1829363.0	18.34368530020704	6.1156555033802285
1841438.0	15.279503105590063	8.665034087353012
1853513.0	20.0	0.0
1865588.0	20.0	0.0
1877663.0	20.0	0.0
1889738.0	20.0	0.0
1901813.0	17.337060041407867	7.326787969237936
1913888.0	19.99461697722567	6.228938010372235
1925963.0	17.12215320910973	7.1196517466649185
1938038.0	20.0	0.0
1950113.0	20.0	0.0
1962188.0	20.0	0.0
1974263.0	15.300207039337474	8.689419091100781
1986338.0	19.989399585921326	6.213609586977516
1998413.0	16.393209109730847	8.324585056091845
2010488.0	20.0	0.0
2022563.0	20.0	0.0
2034638.0	18.79287784679089	6.809504987739848
2046713.0	19.461697722567287	5.048706863523454
2058788.0	20.0	0.0
2070863.0	20.0	0.0
2082938.0	19.81863354037267	5.7189018621862
2095013.0	20.0	0.0
2107088.0	20.0	0.0
2119163.0	19.9416149068323	6.0638971677695555
2131238.0	17.16687370600414	7.277094726637511
2143313.0	0.0	0.0
2155388.0	0.0	0.0
2167463.0	0.0	0.0
2179538.0	0.0	0.0
2191613.0	0.0	0.0
2203688.0	0.0	0.0
2215763.0	0.0	0.0
2227838.0	0.0	0.0
2239913.0	12.989399585921324	10.682928856081526
2251988.0	18.862111801242236	7.202081594654859
2264063.0	19.315942028985507	4.893524685840635
2276138.0	20.0	0.0
2288213.0	19.288695652173914	4.815950035164489
2300288.0	16.156438923395445	7.77661728500995
2312363.0	19.99544513457557	6.211696707296392
2324438.0	19.998674948240165	6.230659516650091
2336513.0	19.648033126293996	5.391988536029248
2348588.0	20.0	0.0
2360663.0	17.12215320910973	7.1196517466649185
2372738.0	18.178053830227743	6.066163836008735
2384813.0	19.238840579710146	4.691898660827862
2396888.0	19.912298136645962	6.02123227381556
2408963.0	31.312215320910973	13.226139498944828
2421038.0	20.0	0.0
2433113.0	20.0	0.0
2445188.0	14.865590062111801	9.648042314215585
2457263.0	18.626915113871636	6.868115789119575
2469338.0	26.344844720496894	12.845542040356216
2481413.0	20.0	0.0
2493488.0	20.0	0.0
2505563.0	20.0	0.0
2517638.0	20.0	0.0
2529713.0	20.0	0.0
2541788.0	20.0	0.0
2553863.0	29.31055900621118	10.770379594264767
2565938.0	24.826915113871635	10.595756797501597
2578013.0	19.60016563146998	5.292136437634065
2590088.0	20.0	0.0
2602163.0	19.095900621118012	4.190633349208069
2614238.0	20.0	0.0
2626313.0	20.0	0.0
2638388.0	19.17184265010352	4.43872475297942
2650463.0	19.168612836438925	4.403537068806862
2662538.0	20.28935817805383	11.161661682356579
2674613.0	20.0	0.0
2686688.0	19.152215320910972	4.359079432513799
2698763.0	17.121076604554865	7.141086322936842
2710838.0	20.0	0.0
2722913.0	20.0	0.0
2734988.0	20.0	0.0
2747063.0	18.178053830227743	6.068484245278776
2759138.0	20.0	0.0
2771213.0	20.0	0.0
2783288.0	19.544513457556935	4.991943820355963
2795363.0	19.503105590062113	4.89814263187956
2807438.0	20.0	0.0
2819513.0	20.0	0.0
2831588.0	17.083229813664595	7.066117795786718
2843663.0	20.0	0.0
2855738.0	20.0	0.0
2867813.0	20.0	0.0
2879888.0	19.908985507246378	6.014089736802972
2891963.0	18.269068322981365	6.297398325727687
2904038.0	20.0	0.0
2916113.0	20.0	0.0
2928188.0	20.0	0.0
2940263.0	20.0	0.0
2952338.0	19.17184265010352	4.43872475297942
2964413.0	17.530434782608694	7.761533860487555
2976488.0	19.337474120082817	4.797385416276052
2988563.0	18.399254658385093	6.484158111753556
3000638.0	20.0	0.0
3012713.0	20.0	0.0
3024788.0	20.0	0.0
3036863.0	20.0	0.0
3048938.0	17.142857142857142	7.150004705437942
3061013.0	19.98807453416149	6.2084628010455924
3073088.0	20.0	0.0
3085163.0	19.975403726708073	6.133423349776017
3097238.0	19.17184265010352	4.43872475297942
3109313.0	20.0	0.0
3121388.0	18.178053830227743	6.068484245278776
3133463.0	18.178053830227743	6.068484245278776
3145538.0	17.10144927536232	7.091855183087723
3157613.0	19.17184265010352	4.43872475297942
3169688.0	20.0	0.0
3181763.0	20.0	0.0
3193838.0	18.178053830227743	6.068484245278776
3205913.0	19.095817805383025	4.053278712719048
3217988.0	20.0	0.0
3230063.0	20.0	0.0
3242138.0	19.151138716356108	4.389664125957291
3254213.0	19.22608695652174	4.636340385898453
3266288.0	19.94575569358178	6.099723375596568
3278363.0	16.273291925465838	7.9997929579833755
3290438.0	18.178053830227743	6.068484245278776
3302513.0	18.413250517598343	6.453785381905225
3314588.0	20.0	0.0
3326663.0	19.952049689440994	6.0963825271372425
3338738.0	19.17184265010352	4.43872475297942
3350813.0	19.13002070393375	4.339953535162632
3362888.0	19.998674948240165	6.222053877245497
3374963.0	20.0	0.0
3387038.0	20.0	0.0
3399113.0	20.0	0.0
3411188.0	20.0	0.0
3423263.0	18.302277432712216	6.047842385142651
3435338.0	20.0	0.0
3447413.0	19.917184265010352	5.994621467819555
3459488.0	19.730683229813664	5.54976730901981
3471563.0	19.99966873706004	6.241588957326118
3483638.0	17.104761904761904	7.094190315454191
3495713.0	20.0	0.0
3507788.0	20.0	0.0
3519863.0	20.0	0.0
3531938.0	20.0	0.0
3544013.0	18.34368530020704	6.115926329299954
3556088.0	19.130269151138716	4.3399153706530536
3568163.0	20.0	0.0
3580238.0	17.10144927536232	7.091855183087723
3592313.0	20.0	0.0
3604388.0	20.0	0.0
3616463.0	20.0	0.0
3628538.0	17.142857142857142	7.150004705437942
3640613.0	20.0	0.0
3652688.0	10.890269151138716	10.727106201274234
3664763.0	16.273291925465838	7.9997929579833755
3676838.0	18.04057971014493	5.357048722430359
3688913.0	20.0	6.2423452088140845
3700988.0	20.000662525879918	0.16631432736408636
3713063.0	19.151138716356108	4.389664125957291
3725138.0	20.0	0.0
3737213.0	20.0	0.0
3749288.0	19.99966873706004	6.238722330309293
3761363.0	19.998343685300206	6.21383616088874
3773438.0	19.993374741200828	6.2063148232506045
3785513.0	20.0	0.0
3797588.0	20.0	0.0
3809663.0	20.0	0.0
3821738.0	19.17184265010352	4.43872475297942
3833813.0	16.04505175983437	7.739206736544328
3845888.0	20.0	0.0
3857963.0	20.0	0.0
3870038.0	20.0	0.0
3882113.0	20.0	0.0
3894188.0	20.0	0.0
3906263.0	17.950310559006212	8.200767524550274
3918338.0	20.0	0.0
3930413.0	20.0	0.0
3942488.0	19.151138716356108	4.389664125957291
3954563.0	17.10144927536232	7.091855183087723
3966638.0	20.0	0.0
3978713.0	19.17184265010352	4.43872475297942
3990788.0	20.0	0.0
4002863.0	17.029896480331264	6.891438562871943
4014938.0	18.426335403726707	5.978373723760699
4027013.0	18.488612836438925	6.108148852283835
4039088.0	20.0	0.0
4051163.0	20.0	0.0
4063238.0	19.17184265010352	4.43872475297942
4075313.0	19.875776397515526	5.891489457949179
4087388.0	20.0	0.0
4099463.0	18.053830227743273	5.197913261822741
4111538.0	20.0	0.0
4123613.0	20.0	0.0
4135688.0	15.542857142857143	8.965944308877702
4147763.0	20.0	0.0
4159838.0	20.0	0.0
4171913.0	15.716770186335404	9.379131939685516
4183988.0	15.6703933747412	9.329554100285014
4196063.0	19.17184265010352	4.43872475297942
4208138.0	17.10144927536232	7.091855183087723
4220213.0	10.890269151138716	10.727106201274234
4232288.0	16.79337474120083	8.704345550929103
4244363.0	19.47991718426501	5.218338423350974
4256438.0	20.0	0.0
4268513.0	19.848612836438924	5.814218311653713
4280588.0	18.890351966873705	6.959873157502944
4292663.0	19.980207039337476	6.182899009819865
4304738.0	19.640993788819877	5.3952513435466
4316813.0	20.0	0.0
4328888.0	19.17184265010352	4.43872475297942
4340963.0	20.0	0.0
4353038.0	18.178053830227743	6.068484245278776
4365113.0	18.923395445134574	7.001117923154348
4377188.0	20.0	0.0
4389263.0	10.767370600414079	10.612169271452595
4401338.0	20.0	0.0
4413413.0	17.654658385093168	7.833172545814702
4425488.0	20.0	0.0
4437563.0	19.917184265010352	5.987709980238974
4449638.0	20.0	0.0
4461713.0	20.0	0.0
4473788.0	19.16190476190476	4.416278939190442
4485863.0	20.0	0.0
4497938.0	20.0	0.0
4510013.0	20.0	0.0
4522088.0	17.10144927536232	7.091855183087723
4534163.0	20.0	0.0
4546238.0	19.70153209109731	5.471257477499404
4558313.0	19.56770186335404	5.383934386896041
4570388.0	17.989399585921326	8.332117509650054
4582463.0	20.0	0.0
4594538.0	20.0	0.0
4606613.0	17.556935817805382	7.707408175693662
4618688.0	20.0	0.0
4630763.0	20.0	0.0
4642838.0	20.0	0.0
4651302.0	19.891819493097053	5.944866549014919
4657339.5	14.893381334810302	9.979055884981314
4666988.0	18.552380952380954	6.3070764424190715
4679063.0	20.0	0.0
4691138.0	20.0	0.0
4703213.0	19.25225672877847	4.378301475403882
4715288.0	18.766542443064182	6.731379500466162
4722679.5	17.488552437223042	6.883312082780442
4728717.0	16.030746236788726	7.926735621348878
4739438.0	20.0	0.0
4751513.0	20.0	0.0
4763588.0	33.681325051759835	12.155071192452215
4775663.0	19.670227743271223	6.035347912974184
4787738.0	17.599171842650104	7.84933170923318
4799813.0	17.780041407867493	7.816884628815179
4811888.0	20.0	0.0
4819084.5	19.715271786022434	5.43897036391076
4825049.5	29.72159800249688	16.873815674906243
