#Position (bp)	Coverage	Std
6038.0	17.769937888198758	11.15799947934003
18113.0	6.819875776397516	10.469334101161312
30188.0	20.24463768115942	11.794707027800037
42263.0	18.29416149068323	13.484600525998376
54338.0	20.80066252587992	11.534530030424921
66413.0	20.734989648033125	12.064773423648498
78488.0	22.771262939958593	12.32231055744498
90563.0	20.29656314699793	11.349793186795203
102638.0	15.229151138716356	13.180049544828758
114713.0	19.10418219461698	11.916034745584245
126788.0	18.52298136645963	12.559107457308565
138863.0	21.08405797101449	11.18333202198127
150938.0	20.83494824016563	11.842373999590192
163013.0	20.342525879917183	10.758404678275122
175088.0	22.492173913043477	11.982274693575427
187163.0	16.619792960662526	12.286507268933885
199238.0	21.298219461697723	10.597995826001737
211313.0	21.833871635610766	12.634918259343426
223388.0	20.03933747412008	11.830350132815612
235463.0	19.16538302277433	10.491116226061793
247538.0	15.202815734989649	11.600599684648992
259613.0	17.04737060041408	9.363538818910857
271688.0	18.857722567287784	11.91728219464624
283763.0	20.132422360248448	11.725154781851927
295838.0	19.470890269151138	12.789290939411742
307913.0	13.816231884057972	11.508531357035059
319988.0	19.027163561076605	10.348038691554295
332063.0	20.92455486542443	11.813257107092051
344138.0	15.874699792960662	11.940202980057288
356213.0	20.84745341614907	12.215104521366525
368288.0	21.36074534161491	13.703491266018553
380363.0	21.787246376811595	12.17044242158271
392438.0	19.158426501035198	10.049208120589983
404513.0	12.64438923395445	12.803642080189464
416588.0	16.578219461697724	11.017091934798081
428663.0	21.27072463768116	11.717011751689675
440738.0	17.84505175983437	12.739823609063906
452813.0	19.602650103519668	11.17122894348068
464888.0	20.70327122153209	11.65707029165901
476963.0	18.93159420289855	12.341580813543526
489038.0	18.083561076604553	10.81660788838997
501113.0	17.398674948240167	11.278084796957797
513188.0	18.38393374741201	11.506386740319718
525263.0	16.528695652173912	13.16495127332363
537338.0	18.09879917184265	10.294861931789903
549413.0	22.260041407867494	10.152016393456131
561488.0	21.73639751552795	12.129975873833919
573563.0	16.728447204968944	14.850085917590993
585638.0	17.34600414078675	11.558070146319686
597713.0	20.71345755693582	10.883851315673956
609788.0	17.749068322981365	13.297214017271363
621863.0	22.316770186335404	12.051147037835703
633938.0	18.034534161490683	12.068637382968033
646013.0	19.012670807453418	10.583995104919143
658088.0	17.394534161490682	10.549008176078205
670163.0	18.85888198757764	11.800256164535337
682238.0	17.31751552795031	10.914605482400129
694313.0	16.271801242236023	13.110121261952752
706388.0	21.4096066252588	11.143033921196873
718463.0	22.55055900621118	12.680710314437238
730538.0	21.43097308488613	10.620878691624087
742613.0	16.964223602484473	11.711087277336434
754688.0	9.158095238095239	9.945432902129804
766763.0	16.935817805383024	11.785768868685953
778838.0	21.60165631469979	12.59634506127438
790913.0	16.37109730848861	11.800315818491855
802988.0	14.11511387163561	10.466984473818393
815063.0	16.32679089026915	13.201144940620537
827138.0	16.031718426501037	12.545321564938138
839213.0	17.56919254658385	10.23284607117473
851288.0	19.36662525879917	10.663930808564686
863363.0	17.775652173913045	13.752021496423543
875438.0	22.247453416149067	10.81792087271309
887513.0	8.424265010351967	9.777783581151423
899588.0	12.331014492753622	10.689299229248958
911663.0	14.408447204968944	11.845251339505898
923738.0	17.94766045548654	10.53407760035349
935813.0	18.8144099378882	11.293175718343491
947888.0	16.686708074534163	11.909722527549912
959963.0	16.274782608695652	10.656966344932249
972038.0	20.359171842650102	11.50274789386131
984113.0	18.6327950310559	11.254084144784425
996188.0	20.813498964803312	11.243968707628845
1008263.0	20.504679089026915	13.367672137851569
1020338.0	18.40927536231884	12.829369127721007
1032413.0	19.053167701863355	9.070964758850884
1044488.0	11.585093167701864	11.646810668924088
1056563.0	19.32935817805383	11.246870280096081
1068638.0	9.57175983436853	10.650689379801214
1080713.0	7.7341614906832294	10.992886839979958
1092788.0	14.49184265010352	12.269945101549194
1104863.0	17.587494824016563	12.266880455423884
1116938.0	15.496066252587992	11.691999706759198
1129013.0	14.74824016563147	11.149204541345625
