#Position (bp)	mapping quality
6038.0	59.89499659413677
18113.0	59.91958614136651
30188.0	59.99461352006464
42263.0	59.99393277514865
54338.0	59.999484544939094
66413.0	60.0
78488.0	60.0
90563.0	59.99104395923343
102638.0	59.92942574400029
114713.0	59.80476461337705
126788.0	59.977443282869906
138863.0	59.96512395527562
150938.0	59.989348527180276
163013.0	59.939921397161285
175088.0	59.70094741868199
187163.0	59.96186036656425
199238.0	59.90583624308199
211313.0	59.93005333433257
223388.0	59.99449574107966
235463.0	60.0
247538.0	59.97786862570313
259613.0	60.0
271688.0	59.98509279733658
283763.0	59.964122730160575
295838.0	60.0
307913.0	58.64408076144411
319988.0	59.9214451775055
332063.0	59.891216760676876
344138.0	60.0
356213.0	59.94029182371161
368288.0	60.0
380363.0	59.998944363561186
392438.0	59.99525776540914
404513.0	60.0
416588.0	60.0
428663.0	59.857140470183296
440738.0	59.93653686965392
452813.0	59.93851021215252
464888.0	59.9910295650585
476963.0	59.95510718160392
489038.0	59.89015510261617
501113.0	59.95406816873788
513188.0	59.974964693798945
525263.0	59.939415165312
537338.0	60.0
549413.0	60.0
561488.0	60.0
573563.0	60.0
585638.0	59.988996024813964
597713.0	60.0
609788.0	60.0
621863.0	60.0
633938.0	59.9646758683849
646013.0	60.0
658088.0	59.939586695041434
670163.0	60.0
682238.0	59.99503091186908
694313.0	59.93555996283826
706388.0	59.988016926091895
718463.0	59.83274940223167
730538.0	59.99518457034963
742613.0	60.0
754688.0	59.969088253037576
766763.0	59.890633253379285
778838.0	59.60981036638046
790913.0	59.563908173536014
802988.0	59.612015851043616
815063.0	59.99393455383589
827138.0	59.156126509299064
839213.0	59.97300652342351
851288.0	59.99513026540053
863363.0	59.99437003674292
875438.0	59.994983864765
887513.0	59.96575970141793
899588.0	59.99527944446515
911663.0	59.94693090086299
923738.0	60.0
935813.0	59.92739007664381
947888.0	59.949087497867986
959963.0	59.86746993255736
972038.0	60.0
984113.0	59.90318471337579
996188.0	59.99497110480637
1008263.0	59.9157883846358
1020338.0	59.86757402979584
1032413.0	59.915077529666
1044488.0	59.98308415207176
1056563.0	60.0
1068638.0	58.027525685444715
1080713.0	54.78858631788688
1092788.0	59.79550245959241
1104863.0	59.979277781341125
1116938.0	59.805776052255915
1129013.0	57.76276665572694
1141088.0	59.89913426799064
1153163.0	60.0
1165238.0	59.987864286574975
1177313.0	60.0
1189388.0	59.99527948355894
1201463.0	59.94750437463545
1213538.0	59.97833511750013
1225613.0	59.93268120645387
1237688.0	58.38805970149254
1249763.0	60.0
1261838.0	60.0
1273913.0	60.0
1285988.0	59.91723962312198
1298063.0	60.0
1310138.0	60.0
1322213.0	59.99946037099494
1334288.0	59.92761095270499
1346363.0	59.853251917541556
1358438.0	59.939933426214054
1370513.0	59.995471546215384
1382588.0	60.0
1394663.0	59.95373189913904
1406738.0	59.97698428771539
1418813.0	59.63552056071016
1430888.0	59.990023818134205
