#Position (bp)	Coverage	Std
6038.0	28.70790890269151	10.747237114256952
18113.0	11.373747412008282	13.861067511075179
30188.0	29.75287784679089	11.453233741917519
42263.0	26.822857142857142	14.997830070790178
54338.0	29.935238095238095	10.583134361768948
66413.0	28.217474120082816	7.773304638977684
78488.0	28.424513457556937	8.332395806475855
90563.0	25.54376811594203	9.105741823788476
102638.0	23.962484472049688	15.203317715723019
114713.0	23.694741200828158	10.086713069097497
126788.0	25.785507246376813	13.215092695408538
138863.0	28.192298136645963	10.221152913135878
150938.0	26.23072463768116	8.744375299521515
163013.0	28.452173913043477	9.437149620550823
175088.0	29.038592132505176	7.313687216714544
187163.0	23.22128364389234	12.7515906530203
199238.0	27.177225672877846	7.571987166393846
211313.0	29.65366459627329	9.608536577194236
223388.0	30.07089026915114	9.58540125316958
235463.0	32.35138716356108	8.980950624520922
247538.0	25.288530020703934	14.969622795022554
259613.0	27.554037267080744	9.96024811152133
271688.0	23.351801242236025	11.117918687507524
283763.0	27.883146997929607	10.830946384592686
295838.0	24.853084886128364	12.466458518429297
307913.0	20.16265010351967	12.36340690213435
319988.0	27.05614906832298	9.8510101845605
332063.0	26.90534161490683	10.759278339803965
344138.0	22.707577639751552	10.968137554200691
356213.0	30.829648033126293	9.829376682309665
368288.0	30.500372670807455	11.129108681354849
380363.0	26.50302277432712	8.152439968053258
392438.0	29.716356107660456	9.688784577223862
404513.0	18.01871635610766	13.99787916500255
416588.0	24.218467908902692	10.663080401267372
428663.0	27.175403726708076	8.683393636808125
440738.0	25.100952380952382	10.203068592127183
452813.0	28.154616977225672	7.662124858673115
464888.0	26.50790890269151	8.192351126338863
476963.0	27.069813664596275	9.43269500141121
489038.0	25.609192546583852	10.120966082906602
501113.0	26.367619047619048	10.989055349488423
513188.0	28.922070393374742	12.314703628826742
525263.0	25.351635610766046	12.656048726130052
537338.0	25.307080745341615	10.340561153484085
549413.0	32.60488612836439	8.062072849679566
561488.0	28.70169772256729	9.490367787675124
573563.0	21.20215320910973	13.45524288434083
585638.0	26.461946169772258	12.792450542811144
597713.0	28.666086956521738	8.410970850135076
609788.0	25.240165631469978	13.42595675174745
621863.0	30.241739130434784	7.828773175983183
633938.0	25.744761904761905	12.053531393231573
646013.0	23.735900621118013	10.218365311928967
658088.0	16.429068322981365	13.618988692339473
670163.0	26.487701863354037	9.481052260528559
682238.0	17.424016563147	13.7311512065652
694313.0	22.154285714285713	13.607874349302989
706388.0	29.151718426501034	7.047628560230837
718463.0	28.97879917184265	9.925899367859294
730538.0	29.220703933747412	7.758033303959299
742613.0	25.53167701863354	9.942588821014782
754688.0	14.239006211180124	11.789007758660073
766763.0	26.422774327122152	10.420663498226553
778838.0	24.99296066252588	11.827010529031849
790913.0	21.993374741200828	12.106203601107575
802988.0	19.407784679089026	10.774826885381401
815063.0	18.489937888198757	11.794085614685967
